gid,id,length,dir,municipio,distrito,bairro,nomesigla,tipo,nometit,nomeprep,name,start_left,end_left,start_righ,end_right,parity,left_zip,right_zip,cep_e,cep_d,extensao_m,nome_caps,onibus_msp,dist_cen_m,dist_cen_d,cdlog_cem,grau,grau_in,grau_out,coef_aglom
746,216844,136.760000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,SAO LUIS,207,337,0,0,0,1046,0,01046001,,136,AV SAO LUIS,1,916.960000000,349.850000000,REP00100,6,6,6,0.47
747,216845,332.720000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,SAO LUIS,2,338,0,0,0,0,1046,,01046000,332,AV SAO LUIS,1,932.490000000,209.800000000,REP00038,7,7,7,0.43
748,216846,171.240000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,SAO LUIS,1,205,0,0,0,1046,0,01046001,,171,AV SAO LUIS,1,990.440000000,212.420000000,REP00041,4,4,4,0.33
749,216847,113.690000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DA,CONSOLACAO,0,0,2,110,0,1302,1302,01302000,01302000,113,R DA CONSOLACAO,1,818.550000000,452.450000000,REP00166,6,6,6,0.47
750,216848,146.760000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,DR,,BRAULIO GOMES,57,205,58,206,0,1047,1047,01047020,01047020,146,R DR BRAULIO GOMES,0,818.550000000,305.270000000,REP00073,4,4,4,0.33
751,216849,134.510000000,0,SAO PAULO,REPUBLICA,CENTRO,,PC,DM,,JOSE GASPAR,1,139,2,140,0,1047,1047,01047010,01047010,134,PC DM JOSE GASPAR,0,889.920000000,305.270000000,REP00074,4,4,4,0.33
752,216850,55.4200000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,DR,,BRAULIO GOMES,1,55,2,56,0,1047,1047,01047020,01047020,55,R DR BRAULIO GOMES,0,876.380000000,275.170000000,REP00064,5,5,5,0.40
753,216851,66.4200000000,0,SAO PAULO,REPUBLICA,CENTRO,,PC,,,REPUBLICA,0,0,2,28,0,0,1045,,01045000,66,PC REPUBLICA,1,1100.35000000,168.860000000,REP00019,6,6,6,0.53
754,216852,107.350000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,BASILIO DA GAMA,1,107,2,106,0,1046,1046,01046020,01046020,107,R BASILIO DA GAMA,0,991.630000000,176.750000000,REP00025,2,2,2,1.00
755,216853,60.9300000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,BASILIO DA GAMA,109,151,108,150,0,1046,1046,01046020,01046020,60,R BASILIO DA GAMA,0,1080.24000000,168.660000000,REP00018,6,6,6,0.47
756,216854,66.0800000000,0,SAO PAULO,REPUBLICA,CENTRO,,PC,,,REPUBLICA,0,0,30,100,0,0,1045,,01045000,66,PC REPUBLICA,1,1124.86000000,102.970000000,REP00007,6,6,6,0.47
757,216855,67.8600000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,GABUS MENDES,1,65,2,64,0,1043,1043,01043010,01043010,67,R GABUS MENDES,0,1066.37000000,112.520000000,REP00011,4,4,4,0.33
758,216856,59.3900000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,SETE DE ABRIL,393,437,394,438,0,1043,1044,01043000,01044000,59,R SETE DE ABRIL,0,1066.37000000,102.190000000,REP00006,4,4,4,0.33
759,216857,101.820000000,0,SAO PAULO,REPUBLICA,CENTRO,,PC,,,REPUBLICA,0,0,102,210,0,0,1045,,01045000,101,PC REPUBLICA,1,1110.52000000,11.5200000000,REP00003,4,4,4,0.33
760,216858,84.4800000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,SETE DE ABRIL,307,391,308,392,0,1043,1044,01043000,01044000,84,R SETE DE ABRIL,0,983.510000000,112.520000000,REP00010,4,4,4,0.33
761,216859,116.020000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,SETE DE ABRIL,189,305,188,306,0,1043,1044,01043000,01044000,116,R SETE DE ABRIL,0,876.380000000,167.100000000,REP00017,5,5,5,0.40
762,216860,120.090000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,DM,,JOSE DE BARROS,1,121,2,122,0,1038,1038,01038100,01038000,120,R DM JOSE DE BARROS,0,962.540000000,134.900000000,REP00012,5,5,5,0.40
763,216861,147.950000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,BR,DE,ITAPETININGA,187,319,186,318,0,1042,1042,01042001,01042000,147,R BR DE ITAPETININGA,0,962.540000000,1.05000000000,REP00001,5,5,5,0.40
764,216862,122.600000000,0,SAO PAULO,REPUBLICA,CENTRO,,VD,,,JACAREI,159,269,160,270,0,1319,1319,01319020,01319020,122,VD JACAREI,1,676.020000000,810.770000000,REP00447,5,5,5,0.40
765,216863,17.9100000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,SANTO AMARO,277,293,278,294,0,1315,1315,01315001,01315000,17,R SANTO AMARO,1,661.820000000,863.620000000,REP00469,6,6,6,0.40
766,216864,172.490000000,0,SAO PAULO,REPUBLICA,CENTRO,,VD,,,JACAREI,1,157,2,158,0,1319,1319,01319020,01319020,172,VD JACAREI,1,661.820000000,772.250000000,REP00411,4,4,4,0.50
767,216889,107.460000000,0,SAO PAULO,SANTA CECILIA,CAMPOS ELISEOS,,AV,DQ,DE,CAXIAS,787,893,0,0,0,1214,1214,01214100,01214100,107,AV DQ DE CAXIAS,0,1803.26000000,881.490000000,SCE00269,3,3,3,0.33
768,216897,99.7400000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,GUSMOES,435,531,434,530,0,1212,1212,01212000,01212000,99,R DOS GUSMOES,0,1569.93000000,722.520000000,REP00385,6,6,6,0.40
769,216898,99.8300000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,GAL,,OSORIO,531,627,530,628,0,1213,1213,01213001,01213000,99,R GAL OSORIO,0,1665.84000000,788.550000000,REP00422,6,6,6,0.40
770,216899,130.050000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,ANDRADAS,493,625,492,624,0,1208,1208,01208000,01208000,130,R DOS ANDRADAS,0,1692.45000000,864.690000000,REP00470,5,5,5,0.40
771,216900,102.740000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,ANDRADAS,391,491,390,490,0,1208,1208,01208000,01208000,102,R DOS ANDRADAS,0,1593.04000000,801.490000000,REP00438,6,6,6,0.40
772,216901,115.350000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,GAL,,OSORIO,629,743,630,742,0,1213,1213,01213001,01213000,115,R GAL OSORIO,0,1692.45000000,864.690000000,REP00471,6,6,6,0.40
773,216902,90.5400000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,SANTA EFIGENIA,249,333,248,334,0,1207,1207,01207001,01207000,90,R SANTA EFIGENIA,0,1270.21000000,571.490000000,REP00278,6,6,6,0.40
774,216903,108.050000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,AURORA,117,221,116,222,0,1209,1209,01209001,01209000,108,R AURORA,0,1358.28000000,602.680000000,REP00299,6,6,6,0.40
775,216904,114.820000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,SANTA EFIGENIA,335,453,336,454,0,1207,1207,01207001,01207000,114,R SANTA EFIGENIA,0,1358.28000000,602.680000000,REP00300,6,6,6,0.40
776,216905,103.420000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,VITORIA,539,639,540,638,0,1210,1210,01210001,01210000,103,R VITORIA,0,1470.87000000,659.980000000,REP00340,6,6,6,0.40
777,216906,111.890000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,ANDRADAS,177,291,178,290,0,1208,1208,01208000,01208000,111,R DOS ANDRADAS,0,1387.81000000,702.800000000,REP00377,6,6,6,0.40
778,216907,110.080000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,TIMBIRAS,437,543,438,542,0,1208,1208,01208010,01208010,110,R DOS TIMBIRAS,0,1270.21000000,571.490000000,REP00279,6,6,6,0.40
779,216908,89.2700000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,ANDRADAS,85,175,84,176,0,1208,1208,01208000,01208000,89,R DOS ANDRADAS,0,1303.60000000,678.450000000,REP00355,6,6,6,0.40
780,216909,92.3000000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,ANDRADAS,1,83,2,82,0,1208,1208,01208000,01208000,92,R DOS ANDRADAS,0,1217.53000000,665.650000000,REP00348,6,6,6,0.40
781,216910,111.830000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,AURORA,1,115,2,114,0,1209,1209,01209001,01209000,111,R AURORA,0,1387.81000000,702.800000000,REP00378,7,7,7,0.43
782,216911,102.710000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,ANDRADAS,293,389,292,388,0,1208,1208,01208000,01208000,102,R DOS ANDRADAS,0,1494.18000000,747.340000000,REP00392,6,6,6,0.40
783,216912,117.370000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,VITORIA,641,753,640,754,0,1210,1210,01210001,01210000,117,R VITORIA,0,1494.18000000,747.340000000,REP00393,6,6,6,0.40
784,216913,116.650000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,GUSMOES,533,647,532,646,0,1212,1212,01212000,01212000,116,R DOS GUSMOES,0,1593.04000000,801.490000000,REP00439,6,6,6,0.40
785,216914,104.230000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DO,TRIUNFO,215,317,214,316,0,1212,1212,01212010,01212010,104,R DO TRIUNFO,1,1630.18000000,900.610000000,REP00488,6,6,6,0.40
786,216915,109.640000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DO,TRIUNFO,111,213,112,212,0,1212,1212,01212010,01212010,109,R DO TRIUNFO,1,1527.32000000,850.190000000,REP00464,6,6,6,0.40
787,216916,108.630000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DO,TRIUNFO,1,109,2,110,0,1212,1212,01212010,01212010,108,R DO TRIUNFO,1,1424.93000000,808.090000000,REP00445,7,7,7,0.48
788,216917,75.1800000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,VITORIA,755,837,756,838,0,1210,1210,01210001,01210000,75,R VITORIA,0,1527.32000000,850.190000000,REP00465,6,6,6,0.47
789,216918,88.5800000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,GUSMOES,649,735,648,736,0,1212,1212,01212000,01212000,88,R DOS GUSMOES,0,1630.18000000,900.610000000,REP00489,6,6,6,0.40
790,216919,113.080000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,PROTESTANTES,1,101,2,102,0,1212,1212,01212020,01212020,113,R DOS PROTESTANTES,0,1554.18000000,918.500000000,REP00495,6,6,6,0.40
791,216920,48.0000000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,GUSMOES,737,787,738,786,0,1212,1212,01212000,01212000,48,R DOS GUSMOES,0,1662.90000000,978.260000000,REP00519,5,5,5,0.40
792,216931,83.0300000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,GUSMOES,1,79,2,78,0,1212,1212,01212000,01212000,83,R DOS GUSMOES,1,1528.03000000,470.890000000,REP00180,5,5,5,0.40
793,216932,85.6700000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,CNS,,NEBIAS,365,453,364,452,0,1203,1203,01203001,01203000,85,R CNS NEBIAS,1,1528.03000000,496.350000000,REP00208,6,6,6,0.40
794,216933,81.3500000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,CNS,,NEBIAS,283,363,284,362,0,1203,1203,01203001,01203000,81,R CNS NEBIAS,0,1446.52000000,423.000000000,REP00147,6,6,6,0.40
795,216934,98.8500000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,GUSMOES,81,179,80,178,0,1212,1212,01212000,01212000,98,R DOS GUSMOES,0,1527.75000000,496.350000000,REP00207,6,6,6,0.40
796,216935,99.0300000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,GAL,,OSORIO,179,277,180,276,0,1213,1213,01213001,01213000,99,R GAL OSORIO,0,1613.83000000,576.440000000,REP00286,6,6,6,0.40
797,216936,87.8600000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,GUAIANAZES,319,401,318,400,0,1204,1204,01204000,01204000,87,R DOS GUAIANAZES,0,1529.17000000,544.000000000,REP00243,6,6,6,0.40
798,216937,98.7800000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,VITORIA,189,285,190,286,0,1210,1210,01210001,01210000,98,R VITORIA,1,1444.20000000,423.000000000,REP00146,6,6,6,0.40
799,216938,84.7700000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,GUAIANAZES,231,317,230,316,0,1204,1204,01204000,01204000,84,R DOS GUAIANAZES,0,1444.28000000,475.230000000,REP00184,6,6,6,0.40
800,216939,93.6200000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,GAL,,OSORIO,279,377,278,376,0,1213,1213,01213001,01213000,93,R GAL OSORIO,0,1617.20000000,620.200000000,REP00316,6,6,6,0.40
801,216940,93.3400000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,GUSMOES,181,275,180,276,0,1212,1212,01212000,01212000,93,R DOS GUSMOES,0,1529.17000000,544.000000000,REP00244,6,6,6,0.40
802,216941,95.5900000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,RIO BRANCO,575,669,0,0,0,1205,1206,01205000,01206000,95,AV RIO BRANCO,1,1541.33000000,604.500000000,REP00302,6,6,6,0.40
803,216942,96.9900000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,RIO BRANCO,0,0,574,668,0,1206,1206,01206000,01206000,96,AV RIO BRANCO,1,1543.67000000,618.660000000,REP00314,6,6,6,0.40
804,216943,139.320000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,GUAIANAZES,403,541,402,542,0,1204,1204,01204000,01204000,139,R DOS GUAIANAZES,0,1617.20000000,620.200000000,REP00317,6,6,6,0.40
805,216944,93.5200000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,DQ,DE,CAXIAS,0,0,638,732,0,1214,1214,01214100,01214000,93,AV DQ DE CAXIAS,1,1756.73000000,745.540000000,REP00391,6,6,6,0.40
806,216945,94.2800000000,0,SAO PAULO,SANTA CECILIA,CAMPOS ELISEOS,,AV,DQ,DE,CAXIAS,573,667,0,0,0,1214,1214,01214100,01214100,94,AV DQ DE CAXIAS,1,1770.99000000,672.810000000,SCE00197,4,4,4,0.33
807,216946,14.1300000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,RIO BRANCO,803,811,0,0,0,1205,1206,01205001,01206000,14,AV RIO BRANCO,1,1768.72000000,793.150000000,REP00430,5,5,5,0.40
808,216947,20.8100000000,0,SAO PAULO,SANTA CECILIA,CAMPOS ELISEOS,,AV,DQ,DE,CAXIAS,669,681,0,0,0,1214,1214,01214100,01214100,20,AV DQ DE CAXIAS,1,1782.85000000,761.690000000,SCE00229,4,4,4,0.33
809,216948,21.0700000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,DQ,DE,CAXIAS,0,0,734,746,0,1214,1214,01214100,01214000,21,AV DQ DE CAXIAS,1,1768.72000000,793.150000000,REP00431,6,6,6,0.40
810,216949,13.6100000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,RIO BRANCO,0,0,802,810,0,1206,1206,01206000,01206001,13,AV RIO BRANCO,1,1772.26000000,805.120000000,REP00442,5,5,5,0.40
811,216950,21.2300000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,GAL,,OSORIO,379,391,378,390,0,1213,1213,01213001,01213000,21,R GAL OSORIO,0,1636.77000000,680.880000000,REP00358,6,6,6,0.40
812,216951,132.150000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,RIO BRANCO,671,801,0,0,0,1206,1206,01206000,01206000,132,AV RIO BRANCO,1,1636.77000000,680.880000000,REP00359,6,6,6,0.40
813,216952,132.270000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,RIO BRANCO,0,0,670,800,0,1206,1206,01206000,01206000,132,AV RIO BRANCO,1,1640.36000000,694.480000000,REP00367,6,6,6,0.40
814,216953,103.690000000,0,SAO PAULO,SANTA CECILIA,CAMPOS ELISEOS,,AV,DQ,DE,CAXIAS,683,785,0,0,0,1214,1214,01214100,01214100,103,AV DQ DE CAXIAS,0,1785.83000000,781.560000000,SCE00236,3,3,3,0.33
815,216954,137.980000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,DQ,DE,CAXIAS,0,0,748,890,0,1214,1214,01214100,01214000,137,AV DQ DE CAXIAS,1,1772.26000000,805.120000000,REP00443,5,5,5,0.40
816,216955,137.260000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,VINTE E QUATRO DE MAIO,165,301,164,300,0,1041,1041,01041001,01041000,137,R VINTE E QUATRO DE MAIO,0,955.850000000,105.720000000,REP00008,5,5,5,0.40
817,216956,121.730000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,IPIRANGA,701,815,0,0,0,1039,0,01039000,,121,AV IPIRANGA,1,1107.00000000,100.030000000,REP00004,4,4,4,0.50
818,216957,111.260000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,IPIRANGA,0,0,702,824,0,0,1040,,01040000,111,AV IPIRANGA,1,1091.73000000,105.720000000,REP00009,5,5,5,0.40
819,216958,23.6900000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,TIMBIRAS,91,109,92,110,0,1208,1208,01208010,01208010,23,R DOS TIMBIRAS,0,1200.01000000,213.780000000,REP00045,6,6,6,0.47
820,216959,56.6500000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,SAO JOAO,785,833,784,834,0,1035,1036,01035100,01036100,56,AV SAO JOAO,1,1146.64000000,207.720000000,REP00032,5,5,5,0.50
821,216960,54.3100000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,CNS,,NEBIAS,1,45,2,46,0,1203,1203,01203001,01203000,54,R CNS NEBIAS,0,1146.64000000,207.810000000,REP00034,5,5,5,0.50
822,216961,238.570000000,0,SAO PAULO,REPUBLICA,CENTRO,,VD,,,NOVE DE JULHO,0,0,2,220,0,1050,1050,01050060,01050060,238,VD NOVE DE JULHO,1,821.730000000,525.060000000,REP00227,8,8,8,0.14
823,216962,46.2400000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,MARTINS FONTES,35,71,34,70,0,1050,1050,01050000,01050000,46,R MARTINS FONTES,1,945.810000000,510.930000000,REP00220,4,4,4,0.33
824,216963,68.2100000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DA,CONSOLACAO,149,223,0,0,0,1301,1302,01301000,01302000,68,R DA CONSOLACAO,1,924.990000000,491.760000000,REP00203,7,7,7,0.52
825,216964,32.9200000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,MARTINS FONTES,1,33,2,32,0,1050,1050,01050000,01050000,32,R MARTINS FONTES,1,914.230000000,508.420000000,REP00217,5,5,5,0.50
826,216965,29.6300000000,0,SAO PAULO,REPUBLICA,,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,29,R SEM NOME,1,924.990000000,491.760000000,REP00204,7,7,7,0.57
827,216966,19.5800000000,0,SAO PAULO,REPUBLICA,CENTRO,,VD,,,NOVE DE JULHO,241,261,0,0,0,1050,1050,01050060,01050060,19,VD NOVE DE JULHO,1,905.990000000,514.330000000,REP00222,5,5,5,0.40
828,216967,21.6500000000,0,SAO PAULO,REPUBLICA,,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,21,R SEM NOME,1,894.200000000,514.330000000,REP00221,5,5,5,0.40
829,216968,37.7300000000,0,SAO PAULO,REPUBLICA,CENTRO,,VD,,,NOVE DE JULHO,0,0,222,256,0,1050,1050,01050060,01050060,37,VD NOVE DE JULHO,1,894.200000000,488.960000000,REP00196,5,5,5,0.40
830,216969,23.9100000000,0,SAO PAULO,REPUBLICA,CENTRO,,VD,,,NOVE DE JULHO,241,261,0,0,0,1050,1050,01050060,01050060,23,VD NOVE DE JULHO,1,914.230000000,491.760000000,REP00202,8,8,8,0.50
831,216970,15.6100000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,SAO LUIS,1,17,0,0,0,1046,1046,01046001,01046001,15,AV SAO LUIS,1,924.990000000,477.190000000,REP00190,8,8,8,0.50
832,216971,18.6800000000,0,SAO PAULO,REPUBLICA,,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,18,R SEM NOME,1,916.960000000,476.170000000,REP00188,9,9,9,0.50
833,216972,14.9200000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DA,CONSOLACAO,133,147,0,0,0,1301,1302,01301000,01302000,14,R DA CONSOLACAO,0,910.900000000,488.960000000,REP00197,8,8,8,0.50
834,216973,13.3700000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,SAO LUIS,0,0,2,16,0,1046,1046,01046001,01046000,13,AV SAO LUIS,1,910.900000000,476.170000000,REP00186,7,7,7,0.48
835,216974,114.690000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DA,CONSOLACAO,1,131,0,0,0,1301,1302,01301000,01302000,114,R DA CONSOLACAO,0,809.870000000,467.740000000,REP00179,4,4,4,0.50
836,216975,90.0300000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,ARAUJO,1,97,2,98,0,1220,1220,01220020,01220020,90,R ARAUJO,0,1204.20000000,455.650000000,REP00167,4,4,4,0.33
837,216976,206.750000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DA,CONSOLACAO,225,417,0,0,0,1301,1302,01301000,01302000,206,R DA CONSOLACAO,1,992.640000000,495.400000000,REP00206,4,4,4,0.33
838,216977,16.5900000000,0,SAO PAULO,REPUBLICA,CENTRO,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,16,AC SEM NOME,0,1210.04000000,455.650000000,REP00168,4,4,4,0.33
839,216978,30.4900000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,ARAUJO,99,129,100,130,0,1220,1220,01220020,01220020,30,R ARAUJO,0,1210.04000000,429.660000000,REP00154,5,5,5,0.40
840,216979,29.2400000000,0,SAO PAULO,REPUBLICA,CENTRO,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,29,AC SEM NOME,1,1226.59000000,442.500000000,REP00162,5,5,5,0.40
841,216980,35.9600000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,IPIRANGA,137,173,0,0,0,1046,0,01046010,,35,AV IPIRANGA,1,1219.66000000,406.540000000,REP00137,6,6,6,0.40
842,216981,29.2300000000,0,SAO PAULO,REPUBLICA,,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,29,R SEM NOME,0,1213.60000000,406.540000000,REP00136,6,6,6,0.40
843,216982,124.020000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,IPIRANGA,0,0,138,262,0,0,1046,,01046010,124,AV IPIRANGA,0,1166.19000000,305.530000000,REP00077,6,6,6,0.47
844,216983,146.730000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,UNAI,1,141,2,140,0,1046,1046,01046040,01046040,146,R UNAI,0,1110.10000000,338.830000000,REP00093,5,5,5,0.50
845,216984,272.530000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DA,CONSOLACAO,0,0,130,392,0,1302,1302,01302000,01302000,272,R DA CONSOLACAO,1,932.490000000,476.400000000,REP00189,5,5,5,0.40
846,216985,28.0900000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,JOSE PAULO MANTOVAN FREIRE,1,27,2,28,0,1046,1046,01046030,01046030,28,R JOSE PAULO MANTOVAN FREIRE,0,1092.46000000,338.830000000,REP00092,2,2,2,1.00
847,216986,83.6600000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,MJ,,SERTORIO,77,157,78,156,0,1222,1222,01222001,01222000,83,R MJ SERTORIO,1,1230.22000000,360.900000000,REP00102,6,6,6,0.40
848,216987,58.0200000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,ARAUJO,141,207,142,206,0,1220,1220,01220020,01220020,58,R ARAUJO,1,1219.66000000,360.900000000,REP00101,6,6,6,0.47
849,216988,81.5300000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,IPIRANGA,175,257,0,0,0,1046,0,01046010,,81,AV IPIRANGA,1,1189.83000000,325.110000000,REP00087,6,6,6,0.47
850,216989,45.0300000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,MJ,,SERTORIO,7,75,8,76,0,1222,1222,01222001,01222000,45,R MJ SERTORIO,1,1189.83000000,325.110000000,REP00088,6,6,6,0.47
851,216990,83.5700000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,ARAUJO,209,293,208,294,0,1220,1220,01220020,01220020,83,R ARAUJO,1,1230.22000000,300.250000000,REP00071,5,5,5,0.40
852,216991,103.950000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,GAL,,JARDIM,1,103,2,104,0,1223,1223,01223011,01223010,103,R GAL JARDIM,0,1246.77000000,300.250000000,REP00072,5,5,5,0.40
853,216992,80.0900000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,ARAUJO,295,363,296,364,0,1220,1220,01220020,01220020,80,R ARAUJO,1,1246.77000000,262.380000000,REP00056,4,4,4,0.33
854,217183,14.3300000000,0,SAO PAULO,SANTA CECILIA,CENTRO,,AV,,,SAO JOAO,1411,1423,1410,1422,0,1211,1211,01211100,01211000,14,AV SAO JOAO,1,1761.16000000,349.940000000,SCE00085,5,5,5,0.40
855,217184,72.9000000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,DQ,DE,CAXIAS,0,0,270,354,0,1214,1214,01214100,01214000,72,AV DQ DE CAXIAS,1,1753.83000000,664.320000000,REP00344,6,6,6,0.40
856,217185,144.740000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,QUIRINO DE ANDRADE,91,249,92,250,0,1049,1049,01049010,01049010,144,R QUIRINO DE ANDRADE,0,683.760000000,466.930000000,REP00176,3,3,3,0.33
857,217186,167.690000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,CEL,,XAVIER DE TOLEDO,195,355,194,354,0,1048,1048,01048100,01048000,167,R CEL XAVIER DE TOLEDO,1,688.870000000,449.120000000,REP00165,4,4,4,0.33
858,217187,83.7600000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,SETE DE ABRIL,1,79,2,80,0,1043,1044,01043000,01044000,83,R SETE DE ABRIL,0,688.870000000,382.600000000,REP00112,4,4,4,0.33
859,217188,73.0600000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,SETE DE ABRIL,81,161,82,160,0,1043,1044,01043000,01044000,73,R SETE DE ABRIL,0,771.220000000,312.360000000,REP00078,4,4,4,0.33
860,217189,39.5600000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,SETE DE ABRIL,163,187,162,186,0,1043,1044,01043000,01044000,39,R SETE DE ABRIL,0,839.090000000,275.170000000,REP00063,5,5,5,0.40
861,217190,85.9000000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,QUIRINO DE ANDRADE,1,89,2,90,0,1049,1049,01049010,01049010,85,R QUIRINO DE ANDRADE,0,603.700000000,491.140000000,REP00200,3,3,3,0.33
862,217191,178.720000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,CNS,,CRISPINIANO,1,181,2,182,0,1037,1037,01037001,01037000,178,R CNS CRISPINIANO,0,767.480000000,325.180000000,REP00090,5,5,5,0.40
863,217192,184.520000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,CEL,,XAVIER DE TOLEDO,1,193,2,192,0,1048,1048,01048100,01048000,184,R CEL XAVIER DE TOLEDO,1,684.930000000,406.000000000,REP00135,5,5,5,0.40
