u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,from,to,grade,grade_abs,flood_count,flood_any,flood_duration_h,Mean Shortest Path Length,Closeness,Eigenvector,bet,Degree,Subgraph Centrality,Pagerank,junction,ref,bridge,tunnel,access,width,elevation,highway_code
413363479,8743816963,0,135643715,True,1.0,Rua Paulo Bregaro,residential,,False,13.927,"LINESTRING (-46.6120338 -23.5859387, -46.6120179 -23.5858143)",8743816963,413363479,0.072,0.072,0,False,0.0,44.7946981868258,0.022321508629634088,2.138746902142865e-18,0.0003365425110603884,3,4.915921885762527,9.931522628920849e-05,,,,,,,771.5,6
413363487,413363489,0,35265742,False,1.0,Rua Mongóis,residential,40.0,True,231.026,"LINESTRING (-46.6116313 -23.5821491, -46.6134448 -23.5809024)",413363489,413363487,0.065,0.065,0,False,0.0,38.59605232958457,0.02590641223099017,2.6228048736030103e-18,1.5738052331667995e-06,4,6.541822870417661,0.00010976498271741966,,,,,,,739.5,6
413363493,413363599,0,781802612,True,2.0,Rua da Imprensa,tertiary,,False,101.092,"LINESTRING (-46.6183105 -23.5870315, -46.6175464 -23.5876113)",413363493,413363599,-0.03,0.03,0,False,0.0,45.25659857700253,0.02209368961827338,3.6195009472080625e-18,0.0002940497697648848,3,4.672947861738871,8.787530037427354e-05,,,,,,,741.5,9
413363493,413363500,0,910902818,False,2.0,Rua da Imprensa,tertiary,,True,83.744,"LINESTRING (-46.6189325 -23.5865393, -46.6183399 -23.5870083, -46.6183105 -23.5870315)",413363500,413363493,0.012,0.012,0,False,0.0,45.62256139545559,0.021916464388575165,9.829695759082432e-19,0.0005816784141784491,3,4.237782289967087,8.997342582321054e-05,,,,,,,743.5,9
413363493,413363610,0,135646330,True,1.0,Rua Mont'Alverne,residential,,False,153.676,"LINESTRING (-46.6173469 -23.5859684, -46.6174094 -23.5860373, -46.6183105 -23.5870315)",413363610,413363493,-0.033,0.033,0,False,0.0,45.097773697498276,0.02217149894906128,1.638710247267435e-18,6.440011014118543e-05,5,10.36956682885215,0.00013154233182040677,,,,,,,740.5,6
413363500,1489487198,0,1269000895,True,5.0,Avenida Doutor Ricardo Jafet,primary,50.0,False,113.091,"LINESTRING (-46.6189325 -23.5865393, -46.6186738 -23.5861483, -46.618357 -23.5856697)",413363500,1489487198,-0.018,0.018,0,False,0.0,45.28241909570806,0.0220810915606286,1.370825252750965e-17,0.0009298041317549451,3,4.404043224381332,8.821699990100363e-05,,SP-160,,,,,743.0,4
413363559,7288662043,0,780541226,True,4.0,Avenida Doutor Ricardo Jafet,primary,50.0,False,5.855,"LINESTRING (-46.6181965 -23.5854039, -46.6181706 -23.5853569)",413363559,7288662043,0.0,0.0,0,False,0.0,43.78918980950195,0.02283406581599092,7.891511321998995e-18,0.0006221566847754991,6,18.806560140270513,0.00013524036998806553,,SP-160,,,,,743.0,4
413363559,7288662042,0,780541232,True,1.0,Rua Doutor Mário Vicente,tertiary,,False,5.352,"LINESTRING (-46.6181965 -23.5854039, -46.6181442 -23.5854083)",413363559,7288662042,0.0,0.0,0,False,0.0,44.46281845306404,0.02248812101721775,6.768128744531212e-18,0.0036683511418838296,5,13.849653989122096,0.00011620181191461092,,,,,,,743.0,9
413363559,1489487198,0,244936589,True,4.0,Avenida Doutor Ricardo Jafet,primary,50.0,False,33.782,"LINESTRING (-46.618357 -23.5856697, -46.6182338 -23.5854689, -46.6181965 -23.5854039)",1489487198,413363559,-0.03,0.03,0,False,0.0,44.46855634610971,0.02248521931669501,1.3517076697142821e-17,0.0012834696437521882,5,11.73345848025456,0.00012373246391369998,,SP-160,,,,,742.5,4
413363559,7288662045,0,"[233692923, 780541228, 780541229]",True,2.0,Rua Mário Vicente,tertiary,,False,35.776,"LINESTRING (-46.6185163 -23.5852746, -46.6184891 -23.5852894, -46.6182462 -23.5853948, -46.6181965 -23.5854039)",7288662045,413363559,-0.084,0.084,0,False,0.0,44.13587330732155,0.02265470618824753,1.8196682647232935e-18,0.004683329612857762,6,17.981748766998642,0.00013631785298889328,,,yes,,,,741.5,9
413363590,413363592,0,236550477,True,1.0,Rua Marcondes de Andrade,residential,,False,47.135999999999996,"LINESTRING (-46.6141784 -23.5868462, -46.6142617 -23.5868328, -46.6145016 -23.5868501, -46.6146329 -23.586887)",413363590,413363592,-0.064,0.064,0,False,0.0,43.96476933669956,0.02274287474321929,-1.5782168762396492e-17,0.0003225671205898672,4,6.577167432909991,0.0001229963577855018,,,,,,,758.5,6
413363592,3377036548,0,161136588,False,1.0,Rua Gomes Nogueira,residential,,False,21.598,"LINESTRING (-46.6147953 -23.5867622, -46.6146329 -23.586887)",3377036548,413363592,-0.139,0.139,0,False,0.0,44.602593527656644,0.022417648012308736,-1.181656706570614e-17,0.0003706626085154446,4,6.1792397859145565,0.00011861069246534729,,,,,,,755.5,6
413363599,413363601,0,651146568,True,2.0,Rua Padre Serrão,tertiary,,False,152.78400000000002,"LINESTRING (-46.6165741 -23.5865654, -46.6166358 -23.5866318, -46.6175464 -23.5876113)",413363601,413363599,0.026,0.026,0,False,0.0,44.70128528804223,0.02236815419727002,-1.0951250814126956e-17,6.981400014327922e-05,4,8.73346052886864,0.00010334188452153764,,,,,,,742.0,9
413363601,413363610,0,651146571,False,2.0,Rua Doutor Mário Vicente,tertiary,,True,103.0,"LINESTRING (-46.6173469 -23.5859684, -46.6172861 -23.5860154, -46.6170545 -23.5861943, -46.6166369 -23.5865169, -46.6166198 -23.5865301, -46.6165741 -23.5865654)",413363610,413363601,-0.058,0.058,0,False,0.0,44.41427587789764,0.02251269940520792,-1.2053577981210127e-17,0.002742072333851178,6,15.2764976205044,0.00014500063492708628,,,,,,,741.0,9
413363601,413363612,0,"[651146573, 810899021]",False,2.0,Rua Doutor Mário Vicente,tertiary,,False,102.655,"LINESTRING (-46.6158076 -23.5871644, -46.6158682 -23.5871151, -46.6159331 -23.5870645, -46.616477 -23.586641, -46.6165105 -23.5866149, -46.6165741 -23.5865654)",413363612,413363601,0.049,0.049,0,False,0.0,44.699219646545785,0.022369187874991335,-1.331202927593823e-17,0.0018789975439825052,5,11.196266670755053,0.00012430855224192233,,,,,,,746.5,9
413363601,413363603,0,651146568,True,2.0,Rua Padre Serrão,tertiary,,False,100.009,"LINESTRING (-46.6159529 -23.5858691, -46.6160076 -23.5859304, -46.6165289 -23.5865148, -46.6165741 -23.5865654)",413363603,413363601,-0.03,0.03,0,False,0.0,43.96798255680514,0.022741212673273527,-2.0971404374813778e-17,0.0007109192999261067,6,16.214483509999265,0.00013890131751498938,,,,,,,742.5,9
413363610,1731375806,0,408007889,False,1.0,Rua Mont'Alverne,residential,,False,19.878,"LINESTRING (-46.6172245 -23.5858292, -46.6173103 -23.5859269, -46.6173469 -23.5859684)",1731375806,413363610,0.0,0.0,0,False,0.0,45.09501950883636,0.022172853078446044,-4.94406597482855e-19,0.0014873718497612788,5,10.426696212802144,0.0001282447161354511,,,,,,,738.0,6
413363610,7288662042,0,"[1031664235, 944434798]",False,3.0,Rua Doutor Mário Vicente,tertiary,,True,102.449,"LINESTRING (-46.6181442 -23.5854083, -46.6181065 -23.5854261, -46.6178682 -23.5855956, -46.6174694 -23.5858788, -46.6173928 -23.5859332, -46.6173469 -23.5859684)",7288662042,413363610,0.049,0.049,0,False,0.0,44.769107183842095,0.022334268093243584,-2.5011147400443826e-19,0.004387013563557117,5,11.342867112140263,0.00012129225426321913,,,,,,,740.5,9
413363612,3377036551,0,135647728,False,2.0,Rua Doutor Mário Vicente,tertiary,,False,50.618,"LINESTRING (-46.6154269 -23.5874568, -46.615748 -23.5872102, -46.6158076 -23.5871644)",3377036551,413363612,0.079,0.079,0,False,0.0,44.96499885242139,0.02223696803419894,-1.086664243508272e-17,0.0009843836972411697,3,4.895791581007939,8.477905257247102e-05,,,,,,,751.0,9
413371928,1934482816,0,211051259,True,3.0,Avenida do Estado,trunk,50.0,False,57.686,"LINESTRING (-46.6036686 -23.5740896, -46.6032971 -23.574481)",413371928,1934482816,0.052,0.052,0,False,0.0,35.779091117741565,0.02794607718929113,-1.156604672252174e-17,0.0011502627688169504,4,7.862195078390133,0.00011450525638331745,,BR-050,,,,,737.5,11
413371928,8753796905,0,211051259,True,3.0,Avenida do Estado,trunk,50.0,False,67.336,"LINESTRING (-46.6040578 -23.5736006, -46.604026 -23.5736489, -46.6039026 -23.5738046, -46.6038396 -23.5738842, -46.6036686 -23.5740896)",8753796905,413371928,-0.03,0.03,0,False,0.0,34.88627495983475,0.02866127849104767,-1.6916547153008843e-17,0.00201226737112707,4,6.656182906939154,0.00011127164202045691,,BR-050,,,,,735.0,11
415141353,7288662045,0,780541225,True,3.0,Avenida Doutor Ricardo Jafet,primary,50.0,False,7.116,"LINESTRING (-46.6184835 -23.5852181, -46.6185163 -23.5852746)",415141353,7288662045,0.0,0.0,0,False,0.0,43.523066330043605,0.022973685598270316,-1.3128238806086502e-17,0.00035102151920552295,6,18.805307844262263,0.00013522964855028767,,SP-160,,,,,740.0,4
415141353,2468334959,0,780541233,True,2.0,Rua Pero Correia,residential,,False,13.376999999999999,"LINESTRING (-46.6184835 -23.5852181, -46.6185221 -23.5852143, -46.6186145 -23.5852117)",415141353,2468334959,0.0,0.0,0,False,0.0,43.198301583658484,0.023146401721435592,-1.1015747559747605e-17,0.0019915560942585946,5,13.769272177084364,0.00011493915331964563,,,,,,,740.0,6
415141353,467830642,0,651146576,True,3.0,Avenida Doutor Ricardo Jafet,primary,50.0,False,20.475,"LINESTRING (-46.618387 -23.5850566, -46.6184499 -23.5851611, -46.6184835 -23.5852181)",467830642,415141353,0.098,0.098,0,False,0.0,42.86229056690383,0.02332785366611156,-1.0127848273739835e-17,0.0032569584539340283,5,11.52133930552981,0.00012010711878347326,,SP-160,,,,,741.0,4
415141353,7288662043,0,"[780541230, 780541227, 233692918]",True,2.0,Rua Mário Vicente,tertiary,,False,35.448,"LINESTRING (-46.6181706 -23.5853569, -46.618231 -23.5853251, -46.6184711 -23.5852234, -46.6184835 -23.5852181)",7288662043,415141353,0.085,0.085,0,False,0.0,43.46890061969245,0.023002312639259954,-7.16007659614652e-18,0.0023019734384484144,6,17.604997145070318,0.00013415216554945995,,,yes,,,,741.5,9
415513296,415513302,0,731782055,True,3.0,Praça Monumento,primary,50.0,False,115.828,"LINESTRING (-46.6111513 -23.5782854, -46.61103 -23.5781525, -46.6108811 -23.5780026, -46.6106518 -23.5778108, -46.6104627 -23.5776977, -46.6104077 -23.5776739, -46.6102908 -23.5776234)",415513296,415513302,0.017,0.017,0,False,0.0,32.772549919669494,0.030509839624623572,7.756511297266965e-17,0.0062522875259064074,5,11.92612586215758,0.00011262723641133219,,SP-160,,,,,729.0,4
415513296,415513301,0,255580708,True,3.0,Praça Monumento,primary,50.0,False,39.084,"LINESTRING (-46.611371 -23.5785735, -46.6112675 -23.5784377, -46.6111513 -23.5782854)",415513301,415513296,0.0,0.0,0,False,0.0,33.57883865044756,0.02977724311873304,4.965629953313037e-17,0.0016628196571547137,5,12.100325124999365,0.00011467670184358149,,SP-160,,,,,728.0,4
415513296,2562834297,0,731782054,True,1.0,Praça Monumento,primary_link,,False,14.521,"LINESTRING (-46.6112886 -23.5782505, -46.6111513 -23.5782854)",2562834297,415513296,0.0,0.0,0,False,0.0,32.76589396373652,0.030516037293098257,1.0693313349683766e-16,0.004768252143239443,5,13.533227501383616,0.00010999711542303145,,,,,,,728.0,5
415513301,7288828231,0,23008116,True,3.0,Avenida Doutor Ricardo Jafet,primary,50.0,False,76.975,"LINESTRING (-46.6118696 -23.5790914, -46.6116506 -23.5788984, -46.611371 -23.5785735)",7288828231,415513301,0.169,0.169,0,False,0.0,34.4420472802387,0.029030946796033692,2.1691054019519027e-17,0.006365097885019804,5,12.176915979481258,0.00012120431751724732,,SP-160,,,,,734.5,4
415513302,415513303,0,235695443,True,4.0,Rua Tabor,primary,50.0,False,131.373,"LINESTRING (-46.6102908 -23.5776234, -46.6101696 -23.5775847, -46.6093911 -23.577372, -46.6092738 -23.5773155, -46.6092095 -23.5772754, -46.6091065 -23.5771911)",415513302,415513303,0.046,0.046,0,False,0.0,32.781730548542576,0.03050129524609676,6.700562197376888e-17,0.005389212736037735,6,16.25552107477753,0.00013353121679504317,,SP-160,,,,,733.0,4
415513302,7288828244,0,"[290772331, 235695445, 290772333]",True,3.0,Praça Monumento,secondary,,False,164.46300000000002,"LINESTRING (-46.6102908 -23.5776234, -46.6102163 -23.5777302, -46.6101784 -23.5777764, -46.6101019 -23.5778834, -46.6099718 -23.5780395, -46.6098619 -23.5781587, -46.6097586 -23.5782668, -46.6096622 -23.5783502, -46.6095916 -23.5784113, -46.609444 -23.5785394, -46.6094064 -23.5785556, -46.6092395 -23.5786345, -46.6091748 -23.5786569)",415513302,7288828244,0.067,0.067,0,False,0.0,32.82097773697498,0.03046482192432221,5.672071205256287e-17,0.0018457587774580223,5,11.192761914548575,0.0001204805282603297,,,yes,,,,735.5,7
415513303,8013633481,0,255580717,True,3.0,Rua Tabor,primary,,False,41.539,"LINESTRING (-46.6091065 -23.5771911, -46.6093179 -23.5772152, -46.6095119 -23.5772288)",415513303,8013633481,-0.024,0.024,1,True,0.67,32.9437686481524,0.030351270761342104,4.8708899914126785e-17,0.0012489088808318454,5,11.313246282485833,0.000119180485083404,,,,,,,735.5,4
415513303,1439843032,0,"[255580715, 944310445]",True,3.0,Avenida Teresa Cristina,secondary,50.0,False,100.844,"LINESTRING (-46.6091065 -23.5771911, -46.6089861 -23.5769234, -46.6088834 -23.5766247, -46.6087836 -23.5763346)",415513303,1439843032,0.01,0.01,0,False,0.0,33.69612118430113,0.02967360061029602,3.163922103588863e-17,0.005846560536796007,5,13.291984334795675,0.00011589635244297436,,SP-160,,,,,736.5,7
415513348,467830665,0,39120758,True,1.0,Rua Sanches Brandão,residential,,False,64.934,"LINESTRING (-46.6169317 -23.5834488, -46.6170853 -23.5834614, -46.6171603 -23.583465, -46.6173607 -23.5834964, -46.617553 -23.5835603)",415513348,467830665,-0.062,0.062,0,False,0.0,40.3287812715171,0.02479334139574589,-2.0098255656732652e-18,0.0008200784308985559,4,7.13001774255697,0.00011481328709249005,,,,,,,737.0,6
415994087,466175620,0,712160421,False,1.0,Rua Atalaia,residential,,True,74.362,"LINESTRING (-46.6763811 -23.5470463, -46.6768 -23.5475938)",466175620,415994087,0.067,0.067,0,False,0.0,33.62198760615102,0.02973902833621178,8.383959279529165e-15,0.005000608747864188,4,5.98123851562158,0.00011077841096324082,,,,,,,786.5,6
415994087,415994090,0,"[405498517, 134462239]",True,3.0,Avenida Sumaré,primary,50.0,False,462.37800000000004,"LINESTRING (-46.6768 -23.5475938, -46.6767535 -23.5469824, -46.6767523 -23.546967, -46.6767483 -23.5469229, -46.6765551 -23.5448125, -46.6765234 -23.5444891, -46.6764219 -23.5434501)",415994087,415994090,-0.039,0.039,0,False,0.0,32.79010787238926,0.03049350267557475,4.104499344549108e-14,0.003266401285333029,4,6.307254941970607,0.00010425837933277335,,,,,,,775.0,4
415994087,466175601,0,"[984378200, 936802547]",True,4.0,Avenida Paulo VI,primary,50.0,False,208.90099999999998,"LINESTRING (-46.6769869 -23.5494646, -46.6769184 -23.5487533, -46.6769038 -23.5485715, -46.6768223 -23.5478042, -46.6768 -23.5475938)",466175601,415994087,-0.005,0.005,0,False,0.0,33.53706678907505,0.029814331957761033,8.386670582348042e-15,0.008200532500148253,4,6.54473088884324,0.00010725740986975381,,,,,,,783.5,4
415994090,415994091,0,134462239,True,3.0,Avenida Sumaré,primary,50.0,False,158.42399999999998,"LINESTRING (-46.6764219 -23.5434501, -46.6763382 -23.542552, -46.6763126 -23.5423651, -46.6762939 -23.5422288, -46.6762609 -23.5421011, -46.6762442 -23.5420365)",415994090,415994091,-0.025,0.025,0,False,0.0,32.90807895340831,0.030384187528987555,5.3783710588446816e-14,0.00217115874746759,4,7.155197182638277,9.883895453363946e-05,,,,,,,764.0,4
415994090,453215796,0,38585126,True,1.0,Rua Ministro Godói,residential,,False,218.35399999999998,"LINESTRING (-46.6751326 -23.5418961, -46.6751851 -23.5419653, -46.6752214 -23.5420131, -46.675753 -23.5426944, -46.6762371 -23.5432975, -46.6763182 -23.5433911, -46.6763253 -23.5433985, -46.6763466 -23.5434205, -46.6763826 -23.5434406, -46.6764219 -23.5434501)",453215796,415994090,0.055,0.055,0,False,0.0,32.05210006885471,0.031195623375414427,1.9018602872141747e-13,0.001208304705816142,5,11.466505116954325,0.00011585738614654348,,,,,,,772.0,6
415994091,415994092,0,134462239,True,3.0,Avenida Sumaré,primary,50.0,False,85.285,"LINESTRING (-46.6762442 -23.5420365, -46.676169 -23.5417951, -46.6760696 -23.5414825, -46.6759922 -23.5413059)",415994091,415994092,-0.012,0.012,0,False,0.0,33.02719761303649,0.030274601371095798,8.408262863438479e-14,0.004221134491981336,5,11.960164574101377,0.00011458387652341945,,,,,,,761.5,4
415994092,1828182278,0,"[449611068, 134462239]",True,3.0,Avenida Sumaré,primary,50.0,False,169.963,"LINESTRING (-46.6759922 -23.5413059, -46.6759282 -23.5411808, -46.6758771 -23.5410745, -46.6756786 -23.5406884, -46.6755076 -23.5403694, -46.6753272 -23.5400208, -46.6752749 -23.5399262)",415994092,1828182278,-0.041,0.041,0,False,0.0,33.14792288271747,0.030164340784695223,1.444425581461013e-13,0.0001386207649373317,6,16.82070328666844,0.00013392040215789937,,,,,,,757.5,4
415994092,453215796,0,171846688,True,2.0,Rua Professor João Arruda,residential,,False,109.479,"LINESTRING (-46.6759922 -23.5413059, -46.6759073 -23.5413642, -46.6754171 -23.5416991, -46.6751326 -23.5418961)",415994092,453215796,0.155,0.155,0,False,0.0,32.16215285747074,0.031088877867416445,2.2048096891190366e-13,0.008557156765983849,6,16.79132655789656,0.00013091006972093473,,,,,,,769.5,6
415994092,1828186370,0,"[449611102, 449611103]",True,1.0,Rua Ministro Gastão Mesquita,residential,,False,19.582,"LINESTRING (-46.6761462 -23.5412007, -46.6760838 -23.5412454, -46.6759922 -23.5413059)",1828186370,415994092,-0.153,0.153,0,False,0.0,33.14597199908194,0.030166116177458333,8.906863583053051e-14,0.005311781518565928,6,17.0447650235179,0.0001352223856521151,,,,,,,759.5,6
415994096,1828182278,0,449611069,True,3.0,Avenida Sumaré,primary,50.0,False,168.614,"LINESTRING (-46.6752749 -23.5399262, -46.6752162 -23.5398235, -46.6747794 -23.5390139, -46.6745701 -23.5386383, -46.6745338 -23.5385706)",1828182278,415994096,0.024,0.024,0,False,0.0,32.43458801927932,0.03082774603286925,1.6127614665171477e-13,3.355352757111616e-05,5,11.411285932457925,0.00012057492290154491,,,,,,,752.0,4
415994179,7984401573,0,185627527,False,2.0,Rua João Moura,tertiary,,True,2.067,"LINESTRING (-46.6853892 -23.5510917, -46.6854046 -23.5510796)",7984401573,415994179,0.0,0.0,0,False,0.0,44.56196924489328,0.022438084740917765,-4.7665134971733863e-17,0.0016630714659920203,5,11.3675744456033,0.00012831560996160658,,,,,,,781.0,9
415994179,6612403889,0,172744182,False,2.0,Rua João Moura,tertiary,,True,19.573999999999998,"LINESTRING (-46.6855459 -23.5509604, -46.6854565 -23.5510368, -46.6854046 -23.5510796)",6612403889,415994179,-0.051,0.051,0,False,0.0,45.55990360339683,0.021946605744454156,-3.771448066039571e-17,5.180966827585104e-05,4,10.001379348178697,0.00010511918234243772,,,,,,,780.5,9
415994179,6612403904,0,704224063,True,1.0,Praça Horácio Sabino,residential,,False,25.325000000000003,"LINESTRING (-46.6854046 -23.5510796, -46.6854529 -23.5511769, -46.6855075 -23.5512869)",415994179,6612403904,-0.039,0.039,0,False,0.0,44.57596970392472,0.022431037367899392,-3.938093694742058e-17,0.0012536302965313459,5,10.796415565572545,0.00013601818170320057,,,,,,,780.5,6
415994179,4474356947,0,39049665,True,2.0,Rua Miranda Montenegro,tertiary,30.0,False,22.806,"LINESTRING (-46.6853807 -23.5508757, -46.6853926 -23.5509925, -46.6854046 -23.5510796)",4474356947,415994179,0.0,0.0,0,False,0.0,44.5698875372963,0.02243409838766987,-5.248836275700274e-17,0.0001644941229705939,6,16.49935835671287,0.00015060715915354655,,,,,,,781.0,9
415994180,415994181,0,704224066,False,2.0,Rua João Moura,tertiary,,True,161.03,"LINESTRING (-46.683677 -23.552503, -46.6848396 -23.5515225)",415994181,415994180,0.025,0.025,0,False,0.0,42.5980032132201,0.023472584786058154,-5.318568349889371e-18,0.0005501393573057865,6,19.38303066337182,0.00013620117439816764,,,,,,,787.0,9
415994180,6612403907,0,1242782704,False,2.0,Rua João Moura,tertiary,,False,59.29,"LINESTRING (-46.6852817 -23.551176, -46.6848396 -23.5515225)",6612403907,415994180,-0.051,0.051,0,False,0.0,42.60385586412669,0.02346936026936027,-6.273115467570611e-18,0.00044947877459243794,5,11.515404723216228,0.00012193207370542772,,,,,,,783.5,9
415994180,466028578,0,39049636,False,1.0,Praça Horácio Sabino,residential,,True,109.128,"LINESTRING (-46.6838494 -23.551174, -46.6847216 -23.5514313, -46.6847718 -23.5514701, -46.6848396 -23.5515225)",466028578,415994180,0.064,0.064,0,False,0.0,41.61544640807895,0.02402678160253918,9.122030259648933e-18,0.00023890363439472016,5,12.581253532831031,0.00011577168800379234,,,,,,,788.5,6
415994180,466028719,0,39049653,False,1.0,Rua Gabriel de Brito,residential,,False,228.487,"LINESTRING (-46.6841054 -23.5532024, -46.6841752 -23.5531562, -46.684499 -23.5530097, -46.6846537 -23.5528984, -46.6847006 -23.5528465, -46.6847565 -23.5527736, -46.6847927 -23.5527057, -46.6848218 -23.5526213, -46.6848817 -23.5523517, -46.6849333 -23.5520997, -46.6849765 -23.5519087, -46.6849641 -23.5517366, -46.684922 -23.5516284, -46.6848927 -23.5515908, -46.6848396 -23.5515225)",466028719,415994180,0.0,0.0,0,False,0.0,42.60006885471655,0.023471446620170953,-1.9233750050143617e-17,6.67293418862723e-06,6,18.204870474251692,0.00014140104274318574,,,,,,,785.0,6
415994181,466028603,0,565161443,False,1.0,Rua Francisco Farel,residential,,True,76.16,"LINESTRING (-46.6831614 -23.5520073, -46.683677 -23.552503)",466028603,415994181,0.131,0.131,0,False,0.0,41.616708744549,0.02402605281154177,1.0507449999633702e-17,1.0072353492267516e-05,6,16.96607660305505,0.00013481037837907,,,,,,,794.0,6
415994181,1861171465,0,704224066,False,2.0,Rua João Moura,tertiary,,True,127.885,"LINESTRING (-46.6827319 -23.5532594, -46.683677 -23.552503)",1861171465,415994181,0.039,0.039,0,False,0.0,42.60339683268304,0.023469613140612963,-7.896457405101353e-19,0.0026358090045077555,5,12.063638899977603,0.00012105189103394664,,,,,,,791.5,9
415994181,466028719,0,39049649,True,1.0,Rua Francisco Farel,residential,,False,89.49900000000001,"LINESTRING (-46.683677 -23.552503, -46.6837914 -23.5526345, -46.6841054 -23.5532024)",415994181,466028719,-0.045,0.045,0,False,0.0,42.60201973835208,0.02347037178706692,1.875263960179681e-18,0.0017486235184669676,6,18.545756034339426,0.00014078921165644118,,,,,,,787.0,6
415994186,466028633,0,28712212,False,2.0,Rua João Moura,tertiary,,True,15.73,"LINESTRING (-46.6815695 -23.5549042, -46.6814876 -23.5550241)",466028633,415994186,0.191,0.191,0,False,0.0,39.39006196924489,0.02538420078952352,2.2553254275179733e-16,0.0006502963223445215,5,11.619506963240056,0.00012688675157054898,,,,,,,771.5,9
415994186,4947746382,0,426505728,False,2.0,Rua João Moura,tertiary,40.0,False,61.16,"LINESTRING (-46.6811661 -23.5554885, -46.6814876 -23.5550241)",4947746382,415994186,-0.082,0.082,0,False,0.0,38.92494835896259,0.02568751621500507,8.949186067667861e-16,0.001356053541105841,5,10.330054507528855,0.00012929519839495726,,,,,,8,767.5,9
415994186,1962733110,0,185627523,True,1.0,Rua Galeno de Almeida,residential,,False,71.711,"LINESTRING (-46.6814876 -23.5550241, -46.6810748 -23.5547586, -46.681049 -23.5547387, -46.6810319 -23.554723, -46.6810242 -23.5546833, -46.6810333 -23.5546486, -46.6810698 -23.5546068)",415994186,1962733110,0.084,0.084,0,False,0.0,39.34266697268763,0.025414780417230595,2.354146050396223e-16,0.0002569079662621483,5,11.841950936266132,0.00012440942127753526,,,,,,,773.0,6
415994186,5147610700,0,39048413,True,1.0,Rua Galeno de Almeida,residential,40.0,False,97.14099999999999,"LINESTRING (-46.6822939 -23.5554898, -46.681966 -23.5553024, -46.6814876 -23.5550241)",5147610700,415994186,0.082,0.082,0,False,0.0,38.8526509065871,0.025735315835799646,2.1598966514801145e-16,0.0004975742625180153,5,10.418483753001537,0.00012596458619182016,,,,,,,774.0,6
418517410,418517423,0,"[1080801251, 35797467]",True,3.0,Avenida do Estado,primary,50.0,False,184.93,"LINESTRING (-46.6131704 -23.5608807, -46.6128887 -23.56137, -46.6127412 -23.5616466, -46.612642 -23.5618666, -46.6125722 -23.5620645, -46.6124576 -23.5624046)",418517410,418517423,0.0,0.0,0,False,0.0,25.060018361257747,0.039899621290177816,9.222658227631678e-13,0.02821536907684236,4,6.250492524266384,0.0001121864669426633,,,,,,,734.0,4
418517410,1420074031,0,1080801251,True,3.0,Avenida do Estado,primary,50.0,False,321.839,"LINESTRING (-46.615338 -23.5588316, -46.6152241 -23.5588871, -46.6151376 -23.5589317, -46.6149932 -23.5590171, -46.6148088 -23.5591351, -46.6144377 -23.5594141, -46.6141158 -23.5596944, -46.6138262 -23.559987, -46.6135861 -23.5602611, -46.6134493 -23.5604455, -46.6133823 -23.560539, -46.6132897 -23.5606828, -46.6131704 -23.5608807)",1420074031,418517410,-0.009,0.009,0,False,0.0,25.856896947440898,0.038669962763573096,1.87899003126689e-13,0.026471466974074893,4,6.096784902882707,0.00011111066215335555,,,,,,,732.5,4
418517410,1439849959,0,130808662,True,1.0,Rua Serra de Paracaina,residential,,False,147.191,"LINESTRING (-46.6144994 -23.5613982, -46.6139737 -23.561204, -46.6137157 -23.5611003, -46.6135479 -23.5610329, -46.6134842 -23.5610073, -46.6134003 -23.5609735, -46.6131704 -23.5608807)",1439849959,418517410,0.02,0.02,0,False,0.0,25.770254762451227,0.03879997506256624,1.8784038605676257e-13,0.0019748108065777,4,6.263276554425185,0.00010851054901907265,,,,,,,735.5,6
418517417,418517430,0,377630751,True,3.0,Rua Luís Gama,secondary,40.0,False,13.269,"LINESTRING (-46.6114812 -23.567857, -46.6116091 -23.5678347)",418517417,418517430,0.226,0.226,0,False,0.0,27.684301124627037,0.03611740956139296,9.148164296071132e-14,0.00533331117415565,6,19.175095342879924,0.00012499518023884984,,,,,,,734.5,7
418517417,1468509784,0,377630752,True,2.0,Avenida Dom Pedro I,primary,50.0,False,10.1,"LINESTRING (-46.6114812 -23.567857, -46.6114727 -23.5679475)",418517417,1468509784,0.0,0.0,0,False,0.0,27.71149873766353,0.03608196191785587,1.1790916173227395e-13,0.0006564026866492087,6,22.84234133512634,0.00012041492084442193,,,,,,,733.0,4
418517417,466929683,0,39081846,True,3.0,Rua Luís Gama,secondary,40.0,False,18.758,"LINESTRING (-46.6113134 -23.5679263, -46.6114812 -23.567857)",466929683,418517417,-0.107,0.107,0,False,0.0,26.982097773697497,0.03705735745697978,2.0215713304506342e-13,0.005126827927564166,7,31.444470300555846,0.00013940321861685017,,,,,,,732.0,7
418517417,5343195127,0,553570051,True,3.0,Avenida Dom Pedro I,primary,50.0,False,180.291,"LINESTRING (-46.6116319 -23.5662415, -46.6116176 -23.5663943, -46.6116028 -23.5665521, -46.611501 -23.5676422, -46.6114894 -23.5677662, -46.6114812 -23.567857)",5343195127,418517417,0.011,0.011,0,False,0.0,27.810879045214598,0.03595302545142442,1.0793025329213005e-13,0.0006965661961996255,5,13.55054510043019,0.0001074844584133749,,,,,,,734.0,4
