Node,ms,mean_comm,vuln,betw,all_degree,in_degree,out_degree,e_mean,vuln_efi
623,7.08235294117647,30.62832546831023,0.004103115383872468,406.0666666666666,6,4,2,0.013969061741338955,0.0028310074641153976
624,8.93421052631579,33.43914767783814,0.0029042561519995774,250.93333333333334,5,2,3,0.011422858174095803,0.0037218074600810537
625,1.8888888888888888,17.149999974295497,0.0011841565286063668,28.6,3,1,2,0.0037128712871287127,0.0009117682888965788
626,6.916666666666667,40.029300608208054,0.004389099860800659,324.8666666666667,5,2,3,0.015240081700477727,0.003976829294397649
627,8.16,30.19590818824663,0.0031082894202379423,393.96666666666664,5,2,3,0.012246714598199746,0.00529401765906671
628,1.625,16.12500001490116,0.002182178968269072,73.89999999999999,5,3,2,0.003575357535753576,0.0012718772227862532
629,0.75,11.16666667163372,0.0022552211005855,84.5,6,3,3,0.0024752475247524753,0.0009290523182668919
630,1.2,9.83333334326744,0.0012200886613028667,65.5,4,2,2,0.0024752475247524753,0.0013910941378953877
631,7.869565217391305,24.31051064915579,0.002411808357040597,498.9,4,2,2,0.010513210203804264,0.00594200984318393
632,6.9324324324324325,30.84055521582597,0.005079032910996579,875.3333333333333,6,4,2,0.01224415023919974,0.0030176743465667004
633,7.132352941176471,30.297506721436367,0.0020328981451325414,349.7,4,1,3,0.011644328352249142,0.002820695583582599
634,8.461538461538462,17.617049750226332,0.0016641892387048583,171.2,4,2,2,0.007700071747101451,0.0014304597546084
635,4.0,64.62840680247045,0.0022168425739962833,0.0,6,0,6,0.015915579653203414,0.0018644227041595901
636,4.6,22.719102761688426,0.0011516524283548212,2.0,5,1,4,0.008833621457383827,0.0011314640973606248
637,3.8285714285714287,56.08109404211632,0.0019236580788509093,0.0,6,0,6,0.011197548326261192,0.001311731258635064
638,4.0,34.237608286364775,0.0022249436593340033,54.5,5,2,3,0.008612617214102359,0.002078173531772785
639,3.032258064516129,43.838253917548776,0.0021076283626467675,13.5,5,1,4,0.010217271727172718,0.001325769084384982
640,4.310344827586207,25.250081988936387,0.0021201207943745775,18.5,6,3,3,0.007484677039132483,0.0014212723251453936
641,4.026315789473684,31.104406718436234,0.0018048337907422489,44.166666666666664,5,1,4,0.010275223950966517,0.0012634426722425574
